fund_code,report_date,stock_code,stock_name,hold_ratio,hold_shares,hold_value,year,quarter,report_type,data_source,hold_ratio_flag
519674,2023-06-30,1337,四川黄金,0.0,0.08,2.46,2023,2,半年报,akshare,
519674,2023-06-30,1338,永顺泰,0.0,0.0,0.09,2023,2,半年报,akshare,
519674,2023-06-30,1339,智微智能,0.0,0.0,0.04,2023,2,半年报,akshare,
519674,2023-06-30,1366,播恩集团,0.0,0.06,1.0,2023,2,半年报,akshare,
519674,2023-06-30,1368,通达创智,0.0,0.04,0.89,2023,2,半年报,akshare,
519674,2023-06-30,2371,北方华创,8.48,408.52,129766.38,2023,2,半年报,akshare,
519674,2023-09-30,2371,北方华创,7.47,430.0,103759.0,2023,3,季报,akshare,
519674,2023-12-31,888,峨眉山A,0.0,0.09,0.79,2023,4,年报,akshare,
519674,2023-12-31,1269,欧晶科技,0.0,0.01,0.34,2023,4,年报,akshare,
519674,2023-12-31,1338,永顺泰,0.0,0.0,0.06,2023,4,年报,akshare,
519674,2023-12-31,2371,北方华创,8.94,503.0,123592.13,2023,4,年报,akshare,
519674,2024-03-31,977,浪潮信息,4.99,1380.0,59201.95,2024,1,季报,akshare,
519674,2024-03-31,2371,北方华创,9.66,375.0,114600.0,2024,1,季报,akshare,
519674,2024-06-30,888,峨眉山A,0.0,0.09,0.97,2024,2,半年报,akshare,
519674,2024-06-30,977,浪潮信息,0.15,50.0,1818.5,2024,2,半年报,akshare,
519674,2024-06-30,1269,欧晶科技,0.0,0.01,0.18,2024,2,半年报,akshare,
519674,2024-06-30,1338,永顺泰,0.0,0.0,0.05,2024,2,半年报,akshare,
519674,2024-06-30,1359,平安电工,0.0,0.18,4.05,2024,2,半年报,akshare,
519674,2024-06-30,1389,广合科技,0.0,0.02,0.93,2024,2,半年报,akshare,
519674,2024-06-30,2371,北方华创,9.42,350.0,111961.5,2024,2,半年报,akshare,
519674,2024-09-30,2371,北方华创,8.96,343.0,125531.14,2024,3,季报,akshare,
519674,2024-12-31,63,中兴通讯,5.25,2110.0,85243.9,2024,4,年报,akshare,
519674,2024-12-31,888,峨眉山A,0.0,0.09,1.17,2024,4,年报,akshare,
519674,2024-12-31,1269,欧晶科技,0.0,0.01,0.18,2024,4,年报,akshare,
519674,2024-12-31,1338,永顺泰,0.0,0.0,0.05,2024,4,年报,akshare,
519674,2024-12-31,1359,平安电工,0.0,0.18,4.75,2024,4,年报,akshare,
519674,2024-12-31,1389,广合科技,0.0,0.02,1.12,2024,4,年报,akshare,
519674,2024-12-31,2371,北方华创,8.26,343.0,134113.0,2024,4,年报,akshare,
519674,2025-03-31,2371,北方华创,9.27,343.0,142688.0,2025,1,季报,akshare,
519674,2025-06-30,888,峨眉山A,0.0,0.09,1.25,2025,2,半年报,akshare,
519674,2025-06-30,1359,平安电工,0.0,0.18,6.39,2025,2,半年报,akshare,
519674,2025-06-30,2371,北方华创,9.18,330.0,145929.3,2025,2,半年报,akshare,
519674,2025-12-31,888,峨眉山A,0.0,0.09,1.17,2025,4,年报,akshare,
519674,2025-12-31,1221,悍高集团,0.0,0.02,0.91,2025,4,年报,akshare,
519674,2025-12-31,1233,海安集团,0.0,0.12,7.26,2025,4,年报,akshare,
519674,2025-12-31,1280,中国铀业,0.0,0.23,13.12,2025,4,年报,akshare,
519674,2025-12-31,1285,瑞立科密,0.0,0.14,7.91,2025,4,年报,akshare,
519674,2025-12-31,1359,平安电工,0.0,0.18,13.01,2025,4,年报,akshare,
519674,2025-12-31,2049,紫光国微,0.11,20.0,1576.2,2025,4,年报,akshare,
519674,2025-12-31,2371,北方华创,8.19,252.0,115688.16,2025,4,年报,akshare,
519674,2026-03-31,2371,北方华创,7.72,220.0,98340.0,2026,1,季报,akshare,
519674,2026-06-30,2371,北方华创,8.56,184.88,163538.69,2026,2,半年报,akshare,
519679,2018-06-30,333,美的集团,3.53,52.04,2717.53,2018,2,半年报,legacy,
519679,2018-06-30,651,格力电器,4.29,69.99,3300.14,2018,2,半年报,legacy,
519679,2018-06-30,858,五粮液,2.89,29.21,2219.96,2018,2,半年报,legacy,
519679,2018-06-30,2304,洋河股份,5.99,35.0,4606.00,2018,2,半年报,legacy,
519679,2018-06-30,2415,海康威视,0.48,10.0,371.30,2018,2,半年报,legacy,
519679,2018-06-30,2430,杭氧股份,0.3,16.03,229.71,2018,2,半年报,legacy,
519679,2018-06-30,2507,涪陵榨菜,1.38,41.45,1064.44,2018,2,半年报,legacy,
519679,2018-12-31,333,美的集团,2.21,33.94,1251.03,2018,4,年报,legacy,
519679,2018-12-31,2007,华兰生物,0.0,0.01,0.33,2018,4,年报,legacy,
519679,2018-12-31,2127,南极电商,1.06,80.26,603.52,2018,4,年报,legacy,
519679,2018-12-31,2410,广联达,5.4,147.02,3059.47,2018,4,年报,legacy,
519679,2018-12-31,2557,洽洽食品,0.34,10.0,190.40,2018,4,年报,legacy,
519679,2018-12-31,2916,深南电路,0.98,6.93,555.19,2018,4,年报,legacy,
519679,2019-06-30,1,平安银行,4.44,197.79,2725.58,2019,2,半年报,legacy,
519679,2019-06-30,568,泸州老窖,3.99,30.33,2451.88,2019,2,半年报,legacy,
519679,2019-06-30,651,格力电器,0.9,10.0,550.00,2019,2,半年报,legacy,
519679,2019-06-30,661,长春高新,2.25,4.09,1381.85,2019,2,半年报,legacy,
519679,2019-06-30,799,酒鬼酒,0.9,21.99,555.29,2019,2,半年报,legacy,
519679,2019-06-30,858,五粮液,6.83,35.59,4198.35,2019,2,半年报,legacy,
519679,2019-06-30,2368,太极股份,2.13,43.14,1307.14,2019,2,半年报,legacy,
519679,2019-06-30,2410,广联达,6.11,114.17,3754.89,2019,2,半年报,legacy,
519679,2019-06-30,2475,立讯精密,2.6,64.37,1595.73,2019,2,半年报,legacy,
519679,2019-06-30,2690,美亚光电,0.89,16.73,545.40,2019,2,半年报,legacy,
519679,2019-06-30,2714,牧原股份,0.1,1.0,58.79,2019,2,半年报,legacy,
519679,2019-12-31,1,平安银行,2.93,110.0,1809.50,2019,4,年报,legacy,
519679,2019-12-31,2,万科A,0.52,10.0,321.80,2019,4,年报,legacy,
519679,2019-12-31,333,美的集团,0.17,1.8,104.85,2019,4,年报,legacy,
519679,2019-12-31,661,长春高新,0.14,0.2,89.40,2019,4,年报,legacy,
519679,2019-12-31,725,京东方A,2.65,360.0,1634.40,2019,4,年报,legacy,
519679,2019-12-31,860,顺鑫农业,2.94,34.5,1817.20,2019,4,年报,legacy,
519679,2019-12-31,2156,通富微电,5.18,194.6,3201.17,2019,4,年报,legacy,
519679,2019-12-31,2216,三全食品,0.03,1.16,16.59,2019,4,年报,legacy,
519679,2019-12-31,2241,歌尔股份,8.99,278.88,5555.29,2019,4,年报,legacy,
519679,2019-12-31,2353,杰瑞股份,1.4,23.39,864.57,2019,4,年报,legacy,
519679,2019-12-31,2368,太极股份,2.75,43.57,1695.74,2019,4,年报,legacy,
519679,2019-12-31,2371,北方华创,1.85,13.0,1144.00,2019,4,年报,legacy,
519679,2019-12-31,2456,欧菲光,1.52,60.0,936.00,2019,4,年报,legacy,
519679,2019-12-31,2475,立讯精密,5.08,86.0,3138.86,2019,4,年报,legacy,
519679,2019-12-31,2555,三七互娱,0.87,20.0,538.60,2019,4,年报,legacy,
519679,2019-12-31,2967,广电计量,0.01,0.27,8.64,2019,4,年报,legacy,
519679,2019-12-31,2972,科安达,0.0,0.11,2.15,2019,4,年报,legacy,
519679,2019-12-31,2973,侨银股份,0.0,0.11,0.66,2019,4,年报,legacy,
519679,2020-03-31,2475,立讯精密,4.51,68.0,2594.88,2020,1,季报,akshare,
519679,2020-03-31,2916,深南电路,4.49,13.09,2583.42,2020,1,季报,akshare,
519679,2020-06-30,333,美的集团,0.05,0.6,35.87,2020,2,半年报,akshare,
519679,2020-06-30,661,长春高新,0.25,0.4,174.12,2020,2,半年报,akshare,
519679,2020-06-30,725,京东方A,0.0,0.11,0.51,2020,2,半年报,akshare,
519679,2020-06-30,799,酒鬼酒,0.43,4.0,306.04,2020,2,半年报,akshare,
519679,2020-06-30,951,中国重汽,0.09,2.0,62.52,2020,2,半年报,akshare,
519679,2020-06-30,2050,三花智控,0.46,14.89,325.98,2020,2,半年报,akshare,
519679,2020-06-30,2152,广电运通,0.05,3.0,38.82,2020,2,半年报,akshare,
519679,2020-06-30,2236,大华股份,0.87,32.0,614.72,2020,2,半年报,akshare,
519679,2020-06-30,2241,歌尔股份,6.12,148.0,4345.28,2020,2,半年报,akshare,
519679,2020-06-30,2371,北方华创,1.8,7.5,1281.83,2020,2,半年报,akshare,
519679,2020-06-30,2475,立讯精密,5.92,81.89,4204.88,2020,2,半年报,akshare,
519679,2020-06-30,2695,煌上煌,1.88,53.0,1336.66,2020,2,半年报,akshare,
519679,2020-06-30,2714,牧原股份,0.12,1.02,83.64,2020,2,半年报,akshare,
519679,2020-06-30,2821,凯莱英,2.02,5.9,1433.7,2020,2,半年报,akshare,
519679,2020-06-30,2968,新大正,0.29,3.2,202.88,2020,2,半年报,akshare,
519679,2020-09-30,2216,三全食品,4.14,81.64,2838.78,2020,3,季报,akshare,
519679,2020-09-30,2241,歌尔股份,8.72,148.0,5983.64,2020,3,季报,akshare,
519679,2020-09-30,2475,立讯精密,7.34,88.11,5033.72,2020,3,季报,akshare,
519679,2020-12-31,333,美的集团,0.08,0.6,59.06,2020,4,年报,akshare,
519679,2020-12-31,568,泸州老窖,4.47,15.39,3481.05,2020,4,年报,akshare,
519679,2020-12-31,725,京东方A,0.0,0.11,0.66,2020,4,年报,akshare,
519679,2020-12-31,729,燕京啤酒,0.11,10.0,85.2,2020,4,年报,akshare,
519679,2020-12-31,2050,三花智控,0.08,2.52,62.09,2020,4,年报,akshare,
519679,2020-12-31,2241,歌尔股份,4.89,101.99,3806.29,2020,4,年报,akshare,
519679,2020-12-31,2304,洋河股份,2.88,9.51,2244.36,2020,4,年报,akshare,
519679,2020-12-31,2352,顺丰控股,3.76,33.2,2929.24,2020,4,年报,akshare,
519679,2020-12-31,2460,赣锋锂业,5.04,38.8,3926.55,2020,4,年报,akshare,
519679,2020-12-31,2475,立讯精密,5.21,72.32,4058.39,2020,4,年报,akshare,
519679,2020-12-31,2507,涪陵榨菜,0.54,10.0,423.0,2020,4,年报,akshare,
519679,2020-12-31,2714,牧原股份,0.1,1.02,78.64,2020,4,年报,akshare,
519679,2020-12-31,3022,联泓新科,0.0,0.0,0.01,2020,4,年报,akshare,
519679,2020-12-31,3026,中晶科技,0.0,0.05,2.17,2020,4,年报,akshare,
519679,2020-12-31,3028,振邦智能,0.0,0.04,1.8,2020,4,年报,akshare,
519679,2020-12-31,3029,吉大正元,0.0,0.07,1.87,2020,4,年报,akshare,
519679,2020-12-31,3030,祖名股份,0.0,0.05,0.73,2020,4,年报,akshare,
519679,2020-12-31,3031,中瓷电子,0.0,0.04,0.59,2020,4,年报,akshare,
519679,2021-03-31,858,五粮液,5.05,12.0,3215.76,2021,1,季报,akshare,
519679,2021-03-31,2415,海康威视,4.56,52.0,2906.8,2021,1,季报,akshare,
519679,2021-03-31,2460,赣锋锂业,4.73,32.0,3016.32,2021,1,季报,akshare,
519679,2021-06-30,1,平安银行,2.2,72.0,1628.64,2021,2,半年报,akshare,
519679,2021-06-30,9,中国宝安,0.3,12.0,219.24,2021,2,半年报,akshare,
519679,2021-06-30,333,美的集团,0.06,0.6,42.82,2021,2,半年报,akshare,
519679,2021-06-30,858,五粮液,3.91,9.7,2889.53,2021,2,半年报,akshare,
519679,2021-06-30,1202,炬申股份,0.0,0.05,0.90,2021,2,半年报,legacy,
519679,2021-06-30,1207,联科科技,0.0,0.07,2.26,2021,2,半年报,akshare,
519679,2021-06-30,1208,华菱线缆,0.0,0.18,1.36,2021,2,半年报,akshare,
519679,2021-06-30,2230,科大讯飞,1.19,13.0,878.54,2021,2,半年报,akshare,
519679,2021-06-30,2241,歌尔股份,6.02,104.0,4444.96,2021,2,半年报,akshare,
519679,2021-06-30,2304,洋河股份,0.0,0.01,2.15,2021,2,半年报,akshare,
519679,2021-06-30,2415,海康威视,7.47,85.59,5520.65,2021,2,半年报,akshare,
519679,2021-06-30,2460,赣锋锂业,6.06,37.0,4480.33,2021,2,半年报,akshare,
519679,2021-06-30,2475,立讯精密,0.81,13.0,598.0,2021,2,半年报,akshare,
519679,2021-06-30,2709,天赐材料,1.44,10.0,1065.8,2021,2,半年报,akshare,
519679,2021-06-30,2812,恩捷股份,3.87,12.23,2863.04,2021,2,半年报,akshare,
519679,2021-06-30,2906,华阳集团,0.51,12.0,378.96,2021,2,半年报,akshare,
519679,2021-06-30,3022,联泓新科,3.82,92.0,2824.4,2021,2,半年报,akshare,
519679,2021-09-30,2241,歌尔股份,6.62,109.0,4697.9,2021,3,季报,akshare,
519679,2021-09-30,2460,赣锋锂业,4.86,21.19,3452.99,2021,3,季报,akshare,
519679,2021-09-30,2812,恩捷股份,6.84,17.33,4854.48,2021,3,季报,akshare,
519679,2021-09-30,3022,联泓新科,7.43,96.2,5274.65,2021,3,季报,akshare,
519679,2021-12-31,1,平安银行,0.03,1.4,23.07,2021,4,年报,akshare,
519679,2021-12-31,1234,泰慕士,0.0,0.03,0.55,2021,4,年报,legacy,
519679,2021-12-31,1296,长江材料,0.0,0.03,1.84,2021,4,年报,akshare,
519679,2021-12-31,2006,精工科技,3.86,98.99,2660.72,2021,4,年报,akshare,
519679,2021-12-31,2025,航天电器,3.58,29.34,2463.09,2021,4,年报,akshare,
519679,2021-12-31,2192,融捷股份,0.06,0.3,39.05,2021,4,年报,akshare,
519679,2021-12-31,2241,歌尔股份,7.62,97.0,5247.7,2021,4,年报,akshare,
519679,2021-12-31,2304,洋河股份,0.0,0.01,1.71,2021,4,年报,akshare,
519679,2021-12-31,2371,北方华创,0.39,0.78,270.68,2021,4,年报,akshare,
519679,2021-12-31,2460,赣锋锂业,0.62,3.0,428.55,2021,4,年报,akshare,
519679,2021-12-31,2475,立讯精密,0.21,3.0,147.6,2021,4,年报,akshare,
519679,2021-12-31,2594,比亚迪,2.02,5.2,1394.22,2021,4,年报,akshare,
519679,2021-12-31,2812,恩捷股份,5.56,15.3,3831.12,2021,4,年报,akshare,
519679,2021-12-31,2906,华阳集团,0.02,0.3,16.49,2021,4,年报,akshare,
519679,2021-12-31,3022,联泓新科,0.53,10.0,364.4,2021,4,年报,akshare,
519679,2022-03-31,2459,晶澳科技,4.75,33.0,2596.44,2022,1,季报,akshare,
519679,2022-03-31,2812,恩捷股份,4.69,11.65,2563.0,2022,1,季报,akshare,
519679,2022-06-30,1,平安银行,0.03,1.4,20.97,2022,2,半年报,akshare,
519679,2022-06-30,733,振华科技,1.15,5.56,755.99,2022,2,半年报,akshare,
519679,2022-06-30,2006,精工科技,3.81,84.59,2514.86,2022,2,半年报,akshare,
519679,2022-06-30,2304,洋河股份,0.0,0.01,1.9,2022,2,半年报,akshare,
519679,2022-06-30,2459,晶澳科技,5.18,43.3,3416.53,2022,2,半年报,akshare,
519679,2022-06-30,2460,赣锋锂业,0.05,0.2,29.74,2022,2,半年报,akshare,
519679,2022-06-30,2594,比亚迪,5.19,10.26,3421.61,2022,2,半年报,akshare,
519679,2022-06-30,2738,中矿资源,2.87,20.46,1894.62,2022,2,半年报,akshare,
519679,2022-06-30,2812,恩捷股份,4.17,10.99,2752.45,2022,2,半年报,akshare,
519679,2022-06-30,2906,华阳集团,0.02,0.3,13.59,2022,2,半年报,akshare,
519679,2022-09-30,2006,精工科技,4.69,110.0,2750.0,2022,3,季报,akshare,
519679,2022-12-31,1,平安银行,0.03,1.4,18.42,2022,4,年报,akshare,
519679,2022-12-31,66,中国长城,0.07,4.49,45.8,2022,4,年报,akshare,
519679,2022-12-31,516,国际医学,1.95,98.06,1200.25,2022,4,年报,akshare,
519679,2022-12-31,733,振华科技,0.03,0.14,15.99,2022,4,年报,akshare,
519679,2022-12-31,776,广发证券,0.16,6.41,99.29,2022,4,年报,akshare,
519679,2022-12-31,1231,农心科技,0.0,0.04,0.80,2022,4,年报,legacy,
519679,2022-12-31,1269,欧晶科技,0.36,2.21,219.32,2022,4,年报,akshare,
519679,2022-12-31,1301,尚太科技,0.01,0.12,6.87,2022,4,年报,akshare,
519679,2022-12-31,2006,精工科技,6.3,155.06,3876.5,2022,4,年报,akshare,
519679,2022-12-31,2027,分众传媒,0.5,46.01,307.35,2022,4,年报,akshare,
519679,2022-12-31,2129,TCL中环,0.31,5.06,190.56,2022,4,年报,akshare,
519679,2022-12-31,2138,顺络电子,0.91,21.3,557.63,2022,4,年报,akshare,
519679,2022-12-31,2294,信立泰,0.08,1.59,52.23,2022,4,年报,akshare,
519679,2022-12-31,2352,顺丰控股,2.86,30.47,1759.95,2022,4,年报,akshare,
519679,2022-12-31,2371,北方华创,0.23,0.63,141.94,2022,4,年报,akshare,
519679,2022-12-31,2459,晶澳科技,0.07,0.76,45.55,2022,4,年报,akshare,
519679,2022-12-31,2475,立讯精密,3.75,72.75,2309.81,2022,4,年报,akshare,
519679,2022-12-31,2568,百润股份,0.57,9.32,348.2,2022,4,年报,akshare,
519679,2022-12-31,2906,华阳集团,0.02,0.3,9.97,2022,4,年报,akshare,
519679,2022-12-31,3021,兆威机电,0.06,0.77,37.01,2022,4,年报,akshare,
519679,2023-03-31,63,中兴通讯,5.06,78.02,2540.33,2023,1,季报,akshare,
519679,2023-03-31,938,紫光股份,5.23,89.55,2623.01,2023,1,季报,akshare,
519679,2023-03-31,2006,精工科技,7.18,155.06,3600.49,2023,1,季报,akshare,
519679,2023-03-31,2368,太极股份,5.08,60.39,2547.08,2023,1,季报,akshare,
519679,2023-03-31,2372,伟星新材,5.1,105.37,2561.54,2023,1,季报,akshare,
519679,2023-06-30,333,美的集团,2.96,23.81,1402.89,2023,2,半年报,akshare,
519679,2023-06-30,568,泸州老窖,2.18,4.93,1033.18,2023,2,半年报,akshare,
519679,2023-06-30,651,格力电器,2.05,26.6,971.17,2023,2,半年报,akshare,
519679,2023-06-30,738,航发控制,1.15,22.23,542.41,2023,2,半年报,akshare,
519679,2023-06-30,913,钱江摩托,0.76,19.84,361.68,2023,2,半年报,akshare,
519679,2023-06-30,951,中国重汽,1.52,42.83,721.69,2023,2,半年报,akshare,
519679,2023-06-30,1380,华纬科技,0.0,0.02,0.52,2023,2,半年报,akshare,
519679,2023-06-30,2006,精工科技,0.98,21.47,463.11,2023,2,半年报,akshare,
519679,2023-06-30,2011,盾安环境,1.06,36.16,500.09,2023,2,半年报,akshare,
519679,2023-06-30,2025,航天电器,2.66,19.74,1259.41,2023,2,半年报,akshare,
519679,2023-06-30,2050,三花智控,0.97,15.22,460.56,2023,2,半年报,akshare,
519679,2023-06-30,2179,中航光电,1.82,19.02,862.33,2023,2,半年报,akshare,
519679,2023-06-30,2372,伟星新材,4.57,105.37,2164.3,2023,2,半年报,akshare,
519679,2023-06-30,2454,松芝股份,1.65,92.25,781.36,2023,2,半年报,akshare,
519679,2023-06-30,2459,晶澳科技,0.09,1.06,44.25,2023,2,半年报,akshare,
519679,2023-06-30,2531,天顺风能,1.56,48.62,740.48,2023,2,半年报,akshare,
519679,2023-06-30,2568,百润股份,1.19,15.51,563.79,2023,2,半年报,akshare,
519679,2023-06-30,2850,科达利,1.49,5.32,703.57,2023,2,半年报,akshare,
519679,2023-06-30,2885,京泉华,1.17,25.38,554.39,2023,2,半年报,akshare,
519679,2023-06-30,2965,祥鑫科技,0.77,6.55,364.7,2023,2,半年报,akshare,
519679,2023-09-30,333,美的集团,3.11,23.81,1320.98,2023,3,季报,akshare,
519679,2023-09-30,568,泸州老窖,6.23,12.22,2647.46,2023,3,季报,akshare,
519679,2023-09-30,807,云铝股份,4.96,139.49,2106.3,2023,3,季报,akshare,
519679,2023-09-30,933,神火股份,2.75,68.47,1169.49,2023,3,季报,akshare,
519679,2023-09-30,2025,航天电器,2.92,21.76,1241.19,2023,3,季报,akshare,
519679,2023-12-31,568,泸州老窖,5.68,12.22,2192.51,2023,4,年报,akshare,
519679,2023-12-31,625,长安汽车,1.89,43.27,728.23,2023,4,年报,akshare,
519679,2023-12-31,933,神火股份,4.4,101.11,1698.67,2023,4,年报,akshare,
519679,2023-12-31,1239,永达股份,0.0,0.02,0.41,2023,4,年报,legacy,
519679,2023-12-31,1306,夏厦精密,0.01,0.06,5.68,2023,4,年报,akshare,
519679,2023-12-31,1326,联域股份,0.0,0.01,0.51,2023,4,年报,legacy,
519679,2023-12-31,1378,德冠新材,0.0,0.02,0.75,2023,4,年报,akshare,
519679,2023-12-31,2025,航天电器,4.17,33.57,1612.03,2023,4,年报,akshare,
519679,2023-12-31,2126,银轮股份,1.29,26.71,498.68,2023,4,年报,akshare,
519679,2023-12-31,2179,中航光电,2.52,24.95,972.86,2023,4,年报,akshare,
519679,2023-12-31,2281,光迅科技,1.54,20.89,595.37,2023,4,年报,akshare,
519679,2023-12-31,2402,和而泰,1.35,36.52,521.87,2023,4,年报,akshare,
519679,2023-12-31,2463,沪电股份,1.9,33.16,733.5,2023,4,年报,akshare,
519679,2023-12-31,2475,立讯精密,3.7,41.52,1430.36,2023,4,年报,akshare,
519679,2023-12-31,2567,唐人神,2.59,133.4,1000.5,2023,4,年报,akshare,
519679,2023-12-31,2714,牧原股份,3.26,30.62,1260.93,2023,4,年报,akshare,
519679,2023-12-31,2983,芯瑞达,0.52,6.48,199.97,2023,4,年报,akshare,
519679,2023-12-31,3006,百亚股份,0.83,21.02,318.66,2023,4,年报,akshare,
519679,2024-03-31,568,泸州老窖,6.16,12.22,2255.69,2024,1,季报,akshare,
519679,2024-03-31,596,古井贡酒,2.63,3.7,962.0,2024,1,季报,akshare,
519679,2024-03-31,625,长安汽车,3.12,67.94,1141.39,2024,1,季报,akshare,
519679,2024-03-31,933,神火股份,5.49,101.11,2012.11,2024,1,季报,akshare,
519679,2024-03-31,2025,航天电器,3.12,30.21,1143.75,2024,1,季报,akshare,
519679,2024-03-31,2714,牧原股份,3.25,27.56,1189.21,2024,1,季报,akshare,
519679,2024-06-30,400,许继电气,1.81,18.11,623.17,2024,2,半年报,akshare,
519679,2024-06-30,526,学大教育,2.28,12.72,783.55,2024,2,半年报,akshare,
519679,2024-06-30,568,泸州老窖,2.47,5.91,848.03,2024,2,半年报,akshare,
519679,2024-06-30,596,古井贡酒,2.81,4.57,964.59,2024,2,半年报,akshare,
519679,2024-06-30,625,长安汽车,1.06,27.17,364.89,2024,2,半年报,akshare,
519679,2024-06-30,726,鲁泰A,0.94,48.59,321.67,2024,2,半年报,akshare,
519679,2024-06-30,933,神火股份,3.5,59.42,1202.09,2024,2,半年报,akshare,
519679,2024-06-30,1359,平安电工,0.0,0.02,0.38,2024,2,半年报,akshare,
519679,2024-06-30,1379,腾达科技,0.0,0.02,0.29,2024,2,半年报,akshare,
519679,2024-06-30,1387,雪祺电气,0.0,0.02,0.26,2024,2,半年报,akshare,
519679,2024-06-30,1389,广合科技,0.0,0.02,0.93,2024,2,半年报,akshare,
519679,2024-06-30,2025,航天电器,4.69,34.79,1613.56,2024,2,半年报,akshare,
519679,2024-06-30,2111,威海广泰,1.51,49.93,520.27,2024,2,半年报,akshare,
519679,2024-06-30,2371,北方华创,2.69,2.89,924.48,2024,2,半年报,akshare,
519679,2024-06-30,2594,比亚迪,1.58,2.17,543.04,2024,2,半年报,akshare,
519679,2024-06-30,2714,牧原股份,2.41,18.97,827.18,2024,2,半年报,akshare,
519679,2024-06-30,2906,华阳集团,1.13,14.48,387.48,2024,2,半年报,akshare,
519679,2024-09-30,2025,航天电器,4.41,29.9,1672.01,2024,3,季报,akshare,
519679,2024-09-30,2179,中航光电,3.11,27.13,1181.24,2024,3,季报,akshare,
519679,2024-09-30,2371,北方华创,4.42,4.58,1676.19,2024,3,季报,akshare,
519679,2024-09-30,2475,立讯精密,3.19,27.9,1212.53,2024,3,季报,akshare,
519679,2024-12-31,63,中兴通讯,3.24,27.67,1117.87,2024,4,年报,akshare,
519679,2024-12-31,333,美的集团,2.1,9.65,725.87,2024,4,年报,akshare,
519679,2024-12-31,400,许继电气,2.12,26.62,732.85,2024,4,年报,akshare,
519679,2024-12-31,729,燕京啤酒,1.07,30.76,370.35,2024,4,年报,akshare,
519679,2024-12-31,858,五粮液,4.6,11.36,1590.85,2024,4,年报,akshare,
519679,2024-12-31,921,海信家电,1.76,20.98,606.32,2024,4,年报,akshare,
519679,2024-12-31,938,紫光股份,1.17,14.55,404.93,2024,4,年报,akshare,
519679,2024-12-31,1279,强邦新材,0.0,0.03,0.94,2024,4,年报,akshare,
519679,2024-12-31,1391,国货航,0.01,0.2,1.76,2024,4,年报,akshare,
519679,2024-12-31,2025,航天电器,3.48,24.76,1202.35,2024,4,年报,akshare,
519679,2024-12-31,2179,中航光电,2.89,25.37,997.04,2024,4,年报,akshare,
519679,2024-12-31,2241,歌尔股份,1.45,19.36,499.68,2024,4,年报,akshare,
519679,2024-12-31,2273,水晶光电,1.0,15.52,344.85,2024,4,年报,akshare,
